order_id,product_id,product_name,quantity,price,store_id,order_date
97026,514,French Fries,2,383,10,22-01-2024
18869,506,Chicken Biryani,2,109,13,28-07-2024
98502,510,Cold Coffee,3,538,10,31-05-2024
22640,513,Tandoori Chicken,2,364,13,16-04-2024
66079,508,Chicken Biryani,3,466,12,08-07-2024
49817,514,Paneer Butter Masala,1,353,12,15-07-2024
53829,514,Chicken Roll,1,109,12,17-03-2024
41962,504,Chole Bhature,2,202,13,24-02-2024
51702,512,Fried Rice,1,310,11,23-05-2024
85983,514,Hakka Noodles,3,575,14,23-10-2024
44139,514,Margherita Pizza,3,327,12,19-04-2024
39226,506,French Fries,1,416,11,22-06-2024
87287,505,Chicken Roll,2,148,13,02-05-2024
88046,502,Fried Rice,2,585,10,14-07-2024
92928,514,Veg Burger,3,128,12,13-02-2024
22465,504,Cold Coffee,1,578,13,29-03-2024
77541,507,Tandoori Chicken,4,323,14,08-11-2024
89218,507,Paneer Butter Masala,3,132,12,02-03-2024
79273,514,Idli Sambhar,1,378,14,17-08-2024
16762,512,Veg Burger,2,380,10,19-11-2024
84370,510,Hakka Noodles,2,525,13,21-02-2024
38491,501,Cold Coffee,4,269,13,12-01-2024
51423,507,Cold Coffee,3,503,14,03-06-2024
66921,504,Masala Dosa,4,509,12,20-03-2024
42218,500,Idli Sambhar,3,257,13,30-08-2024
71499,506,Cold Coffee,1,252,13,16-09-2024
36916,502,Chicken Biryani,4,163,10,27-01-2024
92555,507,Paneer Butter Masala,4,513,13,06-06-2024
63672,506,French Fries,4,469,10,02-02-2024
70986,508,Hakka Noodles,2,239,10,05-01-2024
38754,510,Veg Burger,4,259,12,31-12-2024
18599,511,Veg Burger,3,428,10,30-12-2024
65792,505,French Fries,1,333,14,09-03-2024
91340,510,Idli Sambhar,3,350,13,01-04-2024
66726,505,Idli Sambhar,4,388,10,05-05-2024
50361,512,Masala Dosa,2,589,10,15-11-2024
22181,508,Veg Burger,4,254,13,01-07-2024
57051,510,Hakka Noodles,1,543,10,05-02-2024
13169,510,Margherita Pizza,4,393,14,16-02-2024
45570,512,Veg Burger,1,333,10,08-02-2024
56759,508,Veg Burger,2,108,14,23-02-2024
52438,507,Veg Burger,3,538,11,17-02-2024
94604,511,Idli Sambhar,4,511,12,31-12-2024
31232,514,Veg Burger,2,136,10,07-03-2024
32223,507,French Fries,4,536,14,29-05-2024
79686,507,Chicken Roll,4,233,14,23-10-2024
56305,503,Fried Rice,2,405,11,19-01-2024
52362,501,Idli Sambhar,4,207,12,26-04-2024
68517,504,Chicken Roll,1,585,10,25-05-2024
26820,511,Chole Bhature,2,214,10,22-11-2024
49111,501,French Fries,3,389,14,17-06-2024
67731,500,Tandoori Chicken,3,556,14,28-04-2024
31421,502,Margherita Pizza,3,313,10,28-02-2024
95377,502,Cold Coffee,4,346,13,07-11-2024
41709,508,Veg Burger,2,179,13,28-12-2024
66098,503,Margherita Pizza,1,188,12,14-12-2024
56419,510,Fried Rice,1,296,10,25-06-2024
52776,514,Masala Dosa,4,282,11,24-09-2024
47309,503,Momos,3,246,13,13-03-2024
18264,512,Hakka Noodles,4,233,13,08-09-2024
42679,502,Paneer Butter Masala,2,299,13,30-04-2024
64898,514,Fried Rice,1,408,14,03-03-2024
65978,510,Tandoori Chicken,2,290,10,17-02-2024
22875,508,Momos,3,454,12,21-05-2024
64601,509,Veg Burger,4,196,12,05-10-2024
62464,508,Paneer Butter Masala,1,513,14,14-09-2024
96678,502,Masala Dosa,1,183,10,31-12-2024
73547,504,Chicken Biryani,3,299,12,20-09-2024
43237,508,Veg Burger,4,545,11,25-05-2024
88918,513,Idli Sambhar,2,542,11,29-06-2024
47207,506,French Fries,1,113,10,14-03-2024
17807,512,Chole Bhature,3,223,13,29-04-2024
22594,503,Fried Rice,2,472,10,28-06-2024
89461,506,Chicken Biryani,1,331,13,30-04-2024
28279,502,Hakka Noodles,2,461,10,07-09-2024
71647,504,Idli Sambhar,3,241,13,18-11-2024
70277,509,Pasta Alfredo,2,338,12,24-12-2024
54927,503,Chicken Biryani,1,522,14,25-12-2024
80661,509,Veg Burger,4,202,14,26-02-2024
16221,506,Tandoori Chicken,2,155,10,05-12-2024
83755,508,Chicken Roll,4,183,14,16-12-2024
86183,504,Masala Dosa,2,465,12,27-05-2024
50150,503,Tandoori Chicken,1,144,11,16-10-2024
23216,506,Chole Bhature,1,475,10,24-04-2024
23710,500,Pasta Alfredo,2,421,12,17-11-2024
91414,504,Idli Sambhar,2,313,11,06-08-2024
76219,511,Momos,2,329,12,16-10-2024
57158,511,Veg Burger,2,226,12,29-11-2024
93448,514,Pasta Alfredo,1,224,10,03-10-2024
86465,508,Momos,3,291,11,23-03-2024
14459,514,French Fries,4,561,13,06-06-2024
99507,504,Chicken Biryani,3,241,10,27-03-2024
52753,514,French Fries,2,467,10,27-10-2024
78903,505,Chicken Biryani,1,286,14,06-09-2024
19623,510,Pasta Alfredo,3,220,14,06-06-2024
44259,513,Paneer Butter Masala,2,472,11,26-08-2024
28906,500,French Fries,3,162,12,14-03-2024
45129,506,Momos,2,246,12,09-11-2024
16583,504,Veg Burger,1,498,11,05-08-2024
84705,504,Cold Coffee,3,502,10,16-08-2024
78708,500,Margherita Pizza,3,332,13,28-06-2024
76809,504,Chicken Roll,1,459,12,30-03-2024
50231,505,Chicken Biryani,1,413,10,18-07-2024
86255,512,Fried Rice,3,241,14,13-02-2024
91537,504,Fried Rice,3,587,13,31-05-2024
15461,508,Momos,1,200,14,10-02-2024
14349,512,Momos,3,423,11,27-06-2024
56338,513,Idli Sambhar,3,207,11,15-02-2024
47626,508,Masala Dosa,3,287,11,26-09-2024
10012,508,Idli Sambhar,3,303,10,21-08-2024
26014,508,Momos,3,186,13,12-05-2024
36504,504,Chole Bhature,4,370,11,17-10-2024
56727,514,Margherita Pizza,3,404,10,22-09-2024
10138,501,Tandoori Chicken,2,443,14,04-10-2024
23761,509,Momos,2,268,10,29-09-2024
49717,501,Pasta Alfredo,1,196,11,12-08-2024
27927,507,French Fries,1,294,13,17-02-2024
98929,507,Margherita Pizza,1,223,14,30-09-2024
35289,510,French Fries,3,582,11,07-03-2024
53084,512,Tandoori Chicken,4,519,12,06-03-2024
65301,512,Chicken Biryani,2,416,11,09-01-2024
70623,514,Margherita Pizza,3,298,10,17-10-2024
33309,509,Hakka Noodles,2,209,10,19-12-2024
88024,501,Pasta Alfredo,4,206,12,07-01-2024
24729,507,Paneer Butter Masala,3,408,13,23-02-2024
62189,509,Hakka Noodles,2,507,14,24-02-2024
44418,513,Margherita Pizza,1,527,13,23-04-2024
24385,510,Momos,1,558,13,19-03-2024
72079,505,Pasta Alfredo,4,571,10,02-12-2024
80361,504,Pasta Alfredo,3,245,14,17-11-2024
79055,506,Chole Bhature,3,136,14,30-10-2024
30699,501,Chole Bhature,3,461,13,01-12-2024
74181,502,Margherita Pizza,4,289,10,30-05-2024
80727,501,Chole Bhature,4,409,12,10-04-2024
76596,511,Chicken Roll,2,469,12,23-02-2024
23530,504,Fried Rice,1,417,14,03-03-2024
54649,504,Tandoori Chicken,2,133,10,15-01-2024
43140,509,Masala Dosa,1,583,12,23-02-2024
78899,503,Margherita Pizza,2,580,14,01-02-2024
38821,504,Masala Dosa,2,598,10,27-03-2024
78526,511,Tandoori Chicken,2,262,10,29-07-2024
75496,505,Pasta Alfredo,2,554,11,12-06-2024
48222,512,Idli Sambhar,3,381,12,08-03-2024
80230,506,Idli Sambhar,1,270,12,27-02-2024
33125,513,Chicken Roll,3,541,10,17-12-2024
92073,504,Hakka Noodles,1,520,14,21-01-2024
22600,506,Fried Rice,1,263,14,27-03-2024
49788,506,Chicken Biryani,4,577,10,23-07-2024
11730,508,Paneer Butter Masala,1,291,14,15-02-2024
83977,511,Chicken Biryani,4,565,12,16-08-2024
88796,506,Veg Burger,3,565,10,05-05-2024
11257,510,Hakka Noodles,4,444,10,02-05-2024
40343,502,Idli Sambhar,3,571,13,28-04-2024
81947,513,Momos,2,120,12,12-05-2024
66016,500,Tandoori Chicken,3,138,12,15-06-2024
59472,500,Paneer Butter Masala,4,179,13,05-09-2024
54777,505,Pasta Alfredo,4,437,10,05-05-2024
54349,511,Idli Sambhar,3,509,11,12-04-2024
43279,511,Masala Dosa,3,549,12,25-01-2024
14715,500,Idli Sambhar,1,578,10,22-05-2024
14833,512,Pasta Alfredo,1,171,11,08-05-2024
17909,514,Idli Sambhar,4,290,12,29-01-2024
85714,505,Hakka Noodles,1,421,10,07-08-2024
21839,512,Cold Coffee,3,254,12,14-04-2024
82176,513,Momos,2,437,11,19-09-2024
83759,507,Masala Dosa,2,469,13,15-04-2024
28212,506,Tandoori Chicken,4,234,10,27-11-2024
22311,510,Margherita Pizza,3,472,10,01-01-2024
57524,505,Hakka Noodles,3,415,11,01-01-2024
31220,512,Hakka Noodles,2,240,12,15-09-2024
45765,509,Margherita Pizza,1,551,13,05-05-2024
88691,507,French Fries,1,542,10,15-05-2024
22168,504,Margherita Pizza,1,413,12,14-05-2024
49826,507,Chole Bhature,4,569,13,16-01-2024
64077,513,Momos,2,203,14,13-06-2024
43343,507,Chicken Biryani,4,329,14,04-09-2024
18294,514,Chicken Roll,2,193,10,27-12-2024
16939,501,Idli Sambhar,3,519,10,14-09-2024
64554,502,Hakka Noodles,1,200,11,21-10-2024
82657,504,Fried Rice,3,388,14,25-01-2024
94468,508,Pasta Alfredo,2,255,12,11-03-2024
98465,509,Veg Burger,4,235,12,15-09-2024
73806,500,Momos,4,288,10,13-10-2024
98699,506,Tandoori Chicken,4,562,13,28-04-2024
65309,511,Chicken Roll,1,341,13,10-03-2024
81198,512,Idli Sambhar,1,544,10,29-05-2024
99462,511,Pasta Alfredo,4,224,14,19-07-2024
71828,504,Momos,1,138,11,07-05-2024
51978,511,Pasta Alfredo,2,151,11,31-10-2024
51719,507,Cold Coffee,1,503,12,16-09-2024
87335,507,Cold Coffee,3,163,12,14-12-2024
40142,510,Masala Dosa,2,577,12,21-04-2024
28090,503,Chicken Biryani,2,445,10,27-02-2024
34382,509,Fried Rice,1,152,10,11-06-2024
68291,500,Masala Dosa,2,337,10,08-12-2024
45983,512,French Fries,2,171,13,04-10-2024
94525,503,Pasta Alfredo,2,213,14,18-05-2024
62700,502,Margherita Pizza,3,304,13,16-07-2024
64624,501,Pasta Alfredo,4,371,13,04-11-2024
44958,505,Masala Dosa,4,564,14,24-03-2024
76157,506,Veg Burger,2,571,13,01-10-2024
19688,508,Chole Bhature,3,241,13,08-06-2024
46561,508,Idli Sambhar,4,124,14,10-09-2024
28126,512,Hakka Noodles,4,255,12,14-02-2024
73753,502,Paneer Butter Masala,4,195,13,09-05-2024
87996,504,Momos,2,225,10,20-03-2024
55479,506,French Fries,2,491,13,21-04-2024
73952,508,Cold Coffee,1,154,13,16-09-2024
18955,514,Fried Rice,3,106,11,02-06-2024
53708,510,Margherita Pizza,2,208,14,02-02-2024
88949,508,Momos,2,300,12,19-03-2024
91134,506,Momos,4,151,11,09-09-2024
97156,508,Cold Coffee,3,380,13,21-10-2024
52740,506,Masala Dosa,4,233,10,05-01-2024
99312,501,Chicken Biryani,2,436,12,18-05-2024
57437,511,Cold Coffee,4,354,12,21-03-2024
74019,506,Masala Dosa,2,370,13,18-06-2024
45483,503,Margherita Pizza,2,141,14,03-10-2024
54466,501,Idli Sambhar,3,423,12,10-06-2024
76522,504,Masala Dosa,3,225,11,13-10-2024
60586,503,Margherita Pizza,2,189,13,03-02-2024
74345,506,Chicken Biryani,4,263,14,24-10-2024
53157,504,Chole Bhature,1,153,13,14-09-2024
89311,510,Chole Bhature,3,515,14,25-12-2024
93012,500,Chole Bhature,3,137,13,09-10-2024
12606,508,Pasta Alfredo,3,255,14,29-09-2024
29914,509,Chole Bhature,1,387,10,17-04-2024
39575,507,Veg Burger,2,573,13,13-10-2024
68416,503,Paneer Butter Masala,4,490,12,07-06-2024
57061,500,Cold Coffee,1,253,11,21-06-2024
31846,508,Tandoori Chicken,3,304,10,11-11-2024
71062,511,Margherita Pizza,4,124,11,19-07-2024
55769,512,Chole Bhature,2,452,14,25-06-2024
69229,512,Hakka Noodles,1,169,13,17-07-2024
36826,500,Hakka Noodles,4,538,12,08-05-2024
35180,507,French Fries,4,357,12,19-04-2024
86575,508,Idli Sambhar,2,151,11,06-03-2024
48398,514,Margherita Pizza,1,499,12,03-04-2024
79039,507,French Fries,2,413,13,08-07-2024
57744,512,Fried Rice,1,152,12,18-11-2024
99085,504,Veg Burger,1,308,10,26-09-2024
38448,502,Tandoori Chicken,4,569,13,14-11-2024
58089,502,Paneer Butter Masala,4,301,12,01-07-2024
21110,507,Chicken Biryani,1,174,12,15-12-2024
98386,502,Veg Burger,3,449,14,24-05-2024
15421,502,Paneer Butter Masala,2,164,13,02-10-2024
48281,514,Idli Sambhar,4,545,14,19-09-2024
24681,500,Chicken Roll,2,302,14,13-03-2024
32632,505,Pasta Alfredo,4,533,11,23-05-2024
17244,503,Veg Burger,2,550,13,06-02-2024
73341,513,Cold Coffee,3,152,13,05-07-2024
17454,501,Momos,4,458,13,17-09-2024
95575,503,Masala Dosa,3,413,14,11-05-2024
76668,512,Fried Rice,1,147,13,18-08-2024
28192,507,Tandoori Chicken,4,595,13,11-06-2024
68295,503,Paneer Butter Masala,4,197,13,02-11-2024
54031,500,Masala Dosa,4,378,14,17-09-2024
84940,511,Paneer Butter Masala,3,453,11,06-09-2024
25289,514,Margherita Pizza,3,375,14,10-10-2024
37379,514,Tandoori Chicken,2,452,10,21-07-2024
88585,510,Paneer Butter Masala,2,435,10,22-08-2024
52811,514,Fried Rice,1,333,14,21-05-2024
31172,510,Idli Sambhar,2,487,14,13-05-2024
51114,509,Hakka Noodles,1,196,12,17-11-2024
89130,509,Margherita Pizza,4,389,11,08-03-2024
62200,503,Chicken Roll,2,547,11,13-12-2024
88790,513,Tandoori Chicken,2,161,13,28-05-2024
59859,514,Margherita Pizza,2,369,13,28-07-2024
31989,511,Chicken Biryani,2,408,12,12-09-2024
38223,506,Tandoori Chicken,3,285,10,16-10-2024
30099,506,Chole Bhature,3,578,12,09-03-2024
24737,513,Margherita Pizza,4,495,10,02-06-2024
96655,504,Fried Rice,4,314,10,21-12-2024
78488,502,Chole Bhature,3,338,13,09-07-2024
98851,514,Chicken Roll,2,389,14,27-02-2024
98523,502,Masala Dosa,1,258,12,24-08-2024
24109,508,Chicken Biryani,3,240,10,24-06-2024
49517,503,Chicken Biryani,2,470,11,20-07-2024
82810,506,Fried Rice,3,352,11,05-09-2024
50156,508,Paneer Butter Masala,4,269,11,13-01-2024
84305,508,Idli Sambhar,2,265,14,28-02-2024
63978,509,Chicken Biryani,3,507,12,18-08-2024
37752,512,Hakka Noodles,4,447,13,20-07-2024
23977,501,Veg Burger,3,125,13,10-09-2024
59996,509,Margherita Pizza,3,357,12,24-05-2024
56247,512,Momos,4,556,12,29-12-2024
45665,502,Veg Burger,2,105,12,04-11-2024
36116,504,Masala Dosa,2,321,14,12-01-2024
40880,512,Masala Dosa,2,581,11,15-11-2024
97943,510,Chicken Roll,2,430,12,16-06-2024
38804,514,Margherita Pizza,1,160,11,13-01-2024
79777,513,French Fries,3,317,10,25-04-2024
26207,506,Paneer Butter Masala,1,266,10,01-12-2024
76714,507,Cold Coffee,2,200,14,21-06-2024
41973,506,Fried Rice,2,526,10,29-08-2024
60785,503,Cold Coffee,1,452,14,07-10-2024
39965,504,Margherita Pizza,2,307,13,01-06-2024
94220,500,Hakka Noodles,2,586,10,09-10-2024
26098,500,Cold Coffee,1,369,12,05-10-2024
71550,512,Chicken Roll,2,133,10,31-01-2024
79351,502,Chicken Roll,1,138,13,19-10-2024
46794,509,Tandoori Chicken,3,584,11,01-05-2024
70759,514,Cold Coffee,3,160,12,29-05-2024
60522,503,Tandoori Chicken,1,331,14,05-03-2024
66411,513,Cold Coffee,2,246,13,30-12-2024
84602,511,Hakka Noodles,1,425,12,11-04-2024
24820,512,Idli Sambhar,2,301,13,02-04-2024
25089,510,Masala Dosa,1,589,14,29-06-2024
38997,506,Veg Burger,3,475,12,02-11-2024
13510,503,Hakka Noodles,3,568,12,22-08-2024
82610,507,Tandoori Chicken,4,599,10,25-01-2024
31208,505,Chicken Roll,1,564,10,28-09-2024
33935,505,Chicken Roll,3,279,14,14-12-2024
11608,512,Margherita Pizza,2,358,12,22-11-2024
87527,506,Masala Dosa,4,244,11,22-04-2024
67872,506,Fried Rice,4,166,11,26-08-2024
73926,514,Margherita Pizza,3,147,13,06-11-2024
76630,503,Hakka Noodles,3,564,14,30-05-2024
71060,507,Chicken Biryani,1,459,11,13-10-2024
85598,511,Veg Burger,1,430,13,23-07-2024
78455,513,Chicken Roll,1,226,14,13-10-2024
85873,513,Cold Coffee,2,524,13,07-11-2024
70859,510,Chole Bhature,1,577,10,17-08-2024
14298,503,Paneer Butter Masala,4,337,11,25-07-2024
53417,505,Hakka Noodles,1,170,10,19-10-2024
23661,501,Chicken Biryani,2,469,11,03-08-2024
90473,512,Cold Coffee,4,464,10,22-04-2024
80406,500,Chicken Roll,4,130,10,19-09-2024
86591,500,Chole Bhature,4,277,12,05-09-2024
32619,504,Momos,1,196,12,15-01-2024
58929,502,Cold Coffee,2,326,13,27-10-2024
47713,505,Paneer Butter Masala,1,156,10,29-09-2024
59718,512,Paneer Butter Masala,4,161,12,16-10-2024
20885,510,Masala Dosa,4,135,11,21-10-2024
65244,513,Momos,1,185,11,14-11-2024
15493,513,Hakka Noodles,1,508,11,24-04-2024
15006,514,French Fries,1,340,14,19-09-2024
90779,514,Momos,2,373,13,22-06-2024
47633,512,Cold Coffee,2,334,12,03-07-2024
74291,505,Masala Dosa,3,560,12,22-12-2024
69695,510,Momos,2,367,12,17-02-2024
78355,502,Fried Rice,2,530,11,20-10-2024
84555,503,Hakka Noodles,2,561,12,25-02-2024
49145,507,Chicken Roll,1,503,11,12-11-2024
37550,505,Tandoori Chicken,3,571,12,15-07-2024
43098,504,Tandoori Chicken,3,141,14,03-05-2024
79634,500,Momos,1,353,11,19-01-2024
88278,506,Hakka Noodles,1,336,11,21-07-2024
53549,512,Cold Coffee,2,120,12,29-11-2024
23112,504,Momos,1,243,11,19-02-2024
46181,501,French Fries,2,256,10,30-03-2024
22481,513,Pasta Alfredo,1,394,12,19-05-2024
64280,501,Paneer Butter Masala,2,343,12,04-05-2024
97908,500,Fried Rice,3,287,12,16-08-2024
86729,506,Margherita Pizza,2,203,13,27-06-2024
88996,500,Momos,3,485,10,10-12-2024
50769,506,Fried Rice,3,508,12,14-12-2024
59670,505,Margherita Pizza,4,517,10,01-06-2024
14740,514,Chicken Biryani,2,203,10,24-01-2024
98998,513,Pasta Alfredo,2,356,11,02-12-2024
54853,500,Pasta Alfredo,4,483,13,05-09-2024
44644,513,Tandoori Chicken,1,294,10,21-01-2024
20095,513,Masala Dosa,3,586,11,24-07-2024
17127,501,Hakka Noodles,3,255,11,01-12-2024
89972,513,French Fries,2,376,12,14-05-2024
89208,511,Paneer Butter Masala,2,362,14,27-03-2024
18261,514,Hakka Noodles,4,184,11,18-02-2024
14195,511,Chole Bhature,3,352,10,10-11-2024
58714,514,Hakka Noodles,2,297,12,04-10-2024
25067,503,Idli Sambhar,4,336,14,25-01-2024
76423,504,Momos,2,288,11,04-10-2024
80248,504,Pasta Alfredo,4,296,12,10-07-2024
92324,511,Tandoori Chicken,3,456,12,09-11-2024
23588,505,Paneer Butter Masala,2,583,14,26-10-2024
80925,509,Fried Rice,1,316,13,07-09-2024
56335,506,Hakka Noodles,2,276,10,03-11-2024
49374,506,Pasta Alfredo,3,255,12,27-05-2024
89974,501,Chicken Biryani,3,255,12,30-11-2024
72546,504,Masala Dosa,1,172,13,28-03-2024
68578,509,Cold Coffee,2,408,10,01-01-2024
68006,508,Chicken Biryani,3,430,14,04-06-2024
69161,510,Fried Rice,1,274,12,17-09-2024
41698,510,Hakka Noodles,2,273,11,29-02-2024
48323,506,Fried Rice,4,359,11,10-02-2024
54189,506,Pasta Alfredo,3,551,11,02-10-2024
36051,507,Chole Bhature,1,474,10,17-08-2024
91104,507,Paneer Butter Masala,2,465,12,22-10-2024
94429,506,Pasta Alfredo,1,460,10,01-10-2024
46677,505,Idli Sambhar,3,533,14,15-11-2024
82559,505,Idli Sambhar,1,553,13,30-05-2024
90613,507,Paneer Butter Masala,1,109,12,11-07-2024
63102,508,Veg Burger,2,459,14,18-12-2024
55677,512,Chole Bhature,4,516,13,27-09-2024
35736,506,Tandoori Chicken,4,372,12,26-08-2024
49109,504,Chole Bhature,4,311,13,01-05-2024
78278,512,Margherita Pizza,1,481,13,17-07-2024
23820,500,Veg Burger,4,332,10,05-10-2024
12539,500,Idli Sambhar,2,437,14,09-08-2024
33193,500,Cold Coffee,3,393,12,03-09-2024
46756,505,Tandoori Chicken,4,593,14,03-11-2024
67538,509,Tandoori Chicken,2,102,13,11-09-2024
10354,506,Momos,4,125,14,17-02-2024
68905,509,Veg Burger,2,423,13,08-04-2024
40233,503,Veg Burger,1,475,11,04-10-2024
43321,512,Fried Rice,1,180,12,31-01-2024
17948,506,Chicken Biryani,4,350,13,27-06-2024
96927,500,Idli Sambhar,2,107,10,08-08-2024
43649,507,Chole Bhature,1,310,12,11-06-2024
91665,506,Momos,4,572,11,13-07-2024
84498,513,Chicken Biryani,1,346,14,08-10-2024
43198,500,Fried Rice,3,430,12,01-09-2024
74054,500,Pasta Alfredo,3,293,14,08-12-2024
41372,509,Margherita Pizza,4,572,13,26-07-2024
25374,508,French Fries,2,310,12,07-11-2024
18414,504,Fried Rice,1,428,11,24-08-2024
84252,503,Masala Dosa,3,382,13,04-07-2024
74857,512,Tandoori Chicken,1,510,12,04-10-2024
40857,500,Chicken Biryani,4,120,14,29-12-2024
98459,508,Cold Coffee,2,440,14,31-10-2024
69195,502,Masala Dosa,4,404,12,06-06-2024
93473,508,Chicken Roll,4,168,12,15-02-2024
17999,501,Masala Dosa,2,485,13,12-09-2024
32301,514,Pasta Alfredo,2,212,11,14-01-2024
90209,507,Momos,2,599,12,08-12-2024
63120,503,Fried Rice,2,595,11,11-09-2024
20109,500,Cold Coffee,1,470,13,10-12-2024
24300,510,Idli Sambhar,4,432,11,13-10-2024
63716,511,Chicken Biryani,4,558,11,16-02-2024
68365,504,Chicken Biryani,3,375,11,04-05-2024
70744,506,Cold Coffee,4,318,12,12-12-2024
63992,505,Masala Dosa,1,398,11,04-08-2024
39084,510,French Fries,3,299,12,06-12-2024
10830,510,French Fries,3,372,12,12-10-2024
71819,511,Veg Burger,2,592,10,14-09-2024
11571,510,Masala Dosa,1,447,14,16-05-2024
31864,502,Cold Coffee,1,553,11,25-08-2024
95669,511,Pasta Alfredo,2,264,12,05-11-2024
44369,506,Masala Dosa,1,398,12,11-05-2024
82049,502,Momos,3,501,13,24-03-2024
32788,501,Momos,3,595,12,04-09-2024
29397,511,Paneer Butter Masala,2,355,11,03-05-2024
12701,513,Chole Bhature,4,175,10,19-07-2024
33971,503,Momos,2,153,14,17-01-2024
41142,510,Tandoori Chicken,1,259,13,14-01-2024
86540,510,Cold Coffee,1,137,13,12-07-2024
22401,512,Cold Coffee,2,580,11,31-07-2024
25661,513,Momos,2,363,11,09-07-2024
12942,500,Chicken Biryani,3,206,11,29-09-2024
89928,503,Masala Dosa,2,292,12,24-08-2024
95919,502,Chicken Roll,1,590,13,30-06-2024
99309,501,Chicken Roll,1,252,10,16-04-2024
68445,503,Chicken Biryani,2,306,14,05-09-2024
10800,508,Pasta Alfredo,1,477,13,02-04-2024
75723,514,Chicken Roll,2,526,12,03-01-2024
65534,507,Masala Dosa,4,486,14,19-01-2024
60169,504,Chicken Roll,4,193,11,18-12-2024
25599,512,Masala Dosa,2,477,12,21-12-2024
13450,508,Veg Burger,4,342,10,17-06-2024
50565,507,Paneer Butter Masala,2,375,12,03-01-2024
63215,502,Idli Sambhar,2,551,13,11-10-2024
52877,508,Tandoori Chicken,1,452,14,21-11-2024
77424,512,Paneer Butter Masala,2,148,13,13-01-2024
97680,500,Masala Dosa,3,543,13,16-11-2024
71130,504,Chicken Biryani,2,329,12,22-04-2024
98347,511,Paneer Butter Masala,1,408,11,14-10-2024
43708,507,French Fries,1,313,13,06-06-2024
10621,501,Hakka Noodles,3,586,12,16-05-2024
62131,510,Chicken Biryani,4,483,13,23-07-2024
86101,501,Tandoori Chicken,2,526,11,16-10-2024
15951,501,Masala Dosa,2,212,12,28-02-2024
86445,507,French Fries,1,551,14,07-09-2024
72670,512,Margherita Pizza,1,208,14,15-06-2024
70076,505,Idli Sambhar,2,207,11,02-09-2024
47844,503,Masala Dosa,1,586,14,30-05-2024
91988,509,Paneer Butter Masala,2,493,14,25-07-2024
36019,506,Cold Coffee,1,137,10,12-11-2024
94154,510,Chole Bhature,4,521,13,11-07-2024
47338,513,Chole Bhature,3,204,13,22-01-2024
68277,506,Pasta Alfredo,4,387,14,27-10-2024
58085,503,Chicken Roll,1,261,11,27-12-2024
92768,507,Pasta Alfredo,3,389,11,23-11-2024
16930,508,French Fries,3,280,14,05-11-2024
63231,501,Momos,4,579,10,02-02-2024
21998,511,Cold Coffee,3,593,10,31-07-2024
35332,502,Chicken Roll,2,144,11,14-08-2024
28188,503,Masala Dosa,3,472,13,09-09-2024
13915,509,Masala Dosa,4,244,14,17-04-2024
64665,510,Paneer Butter Masala,1,536,10,19-03-2024
76751,511,Hakka Noodles,1,551,10,31-12-2024
83232,513,Chicken Roll,2,464,13,25-03-2024
39608,508,Hakka Noodles,4,148,14,14-07-2024
11049,514,Cold Coffee,3,227,11,29-05-2024
94103,508,Tandoori Chicken,3,395,11,01-04-2024
95772,510,Veg Burger,2,345,11,25-04-2024
18382,508,Chicken Biryani,2,358,12,22-09-2024
53698,500,Veg Burger,4,108,10,25-08-2024
17484,505,Chicken Roll,2,387,12,07-09-2024
80608,504,Fried Rice,4,236,10,29-12-2024
31614,513,Cold Coffee,2,468,10,18-10-2024
47298,507,Cold Coffee,3,261,14,12-12-2024
45575,511,Fried Rice,1,452,10,09-07-2024
77311,507,Fried Rice,3,582,10,23-03-2024
70099,513,Hakka Noodles,4,121,14,18-01-2024
97308,502,Pasta Alfredo,1,231,11,19-09-2024
21804,506,Paneer Butter Masala,1,311,13,29-04-2024
33219,508,Pasta Alfredo,4,534,12,30-06-2024
81004,503,French Fries,4,448,13,26-07-2024
53039,513,Margherita Pizza,4,194,13,01-08-2024
15587,512,Tandoori Chicken,3,327,10,28-08-2024
87604,512,Pasta Alfredo,3,144,10,06-05-2024
34258,510,Paneer Butter Masala,4,235,11,03-03-2024
73483,508,Fried Rice,2,465,11,22-08-2024
35284,512,Tandoori Chicken,2,511,13,23-04-2024
80808,513,Margherita Pizza,1,304,11,30-05-2024
54216,510,Idli Sambhar,1,593,12,07-11-2024
44890,508,Paneer Butter Masala,1,312,11,12-10-2024
50431,510,Cold Coffee,3,113,10,09-02-2024
66226,510,Idli Sambhar,4,494,11,25-02-2024
67653,513,Margherita Pizza,3,553,12,02-12-2024
65242,513,Fried Rice,1,536,11,30-10-2024
37128,507,Fried Rice,1,464,12,22-08-2024
87463,509,Tandoori Chicken,3,371,10,10-12-2024
62569,509,Momos,4,426,11,25-01-2024
15529,514,Tandoori Chicken,1,370,12,27-02-2024
98461,506,Fried Rice,1,326,11,11-10-2024
88859,501,Veg Burger,2,465,13,27-06-2024
71746,508,Tandoori Chicken,1,554,14,21-08-2024
46092,508,Chicken Roll,1,453,12,17-06-2024
62478,504,Chicken Roll,3,444,10,03-01-2024
77450,503,Veg Burger,4,411,11,11-12-2024
69571,511,Hakka Noodles,1,336,13,29-02-2024
62572,509,Tandoori Chicken,2,110,14,15-11-2024
12481,508,Masala Dosa,3,214,14,20-07-2024
